y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,EXC,ET_soil,INF,REC,SMF,SMS,GW,SRUN,INT,BAS,RUNOFF,Qobs
2007,6,22,22.810,0.000,0.000,0.000,14.500,18.686,1.840,18.686,5.248,12.452,295.213,21.291,0.000,0.987,4.691,5.677,1.16
2007,6,23,1.100,0.000,0.000,0.000,14.400,-3.024,3.640,0.000,0.000,0.000,291.573,17.447,0.000,0.000,3.844,3.844,0.96
2007,6,24,0.420,0.000,0.000,0.000,17.500,-3.704,3.890,0.000,0.000,0.000,287.683,14.297,0.000,0.000,3.150,3.150,0.74
2007,6,25,30.860,0.000,0.000,0.000,17.000,26.736,4.650,26.736,7.585,17.724,300.758,26.240,0.000,1.427,5.781,7.208,0.80
2007,6,26,5.520,0.000,0.000,0.000,12.100,1.396,3.610,1.396,0.413,0.905,298.053,22.244,0.000,0.078,4.901,4.979,1.61
2007,6,27,7.680,0.000,0.000,0.000,11.000,3.556,3.340,3.556,1.043,2.316,297.029,20.126,0.000,0.197,4.434,4.631,0.93
2007,6,28,0.390,0.000,0.000,0.000,12.300,-3.734,3.120,0.000,0.000,0.000,293.909,16.493,0.000,0.000,3.634,3.634,0.78
2007,6,29,1.040,0.000,0.000,0.000,14.700,-3.084,3.300,0.000,0.000,0.000,290.609,13.515,0.000,0.000,2.978,2.978,0.71
2007,6,30,0.380,0.000,0.000,0.000,15.900,-3.744,3.620,0.000,0.000,0.000,286.989,11.075,0.000,0.000,2.440,2.440,0.66
2007,7,1,16.150,0.000,0.000,0.000,18.300,12.026,4.420,12.026,3.404,7.982,290.551,15.616,0.000,0.640,3.441,4.081,0.66
2007,7,2,28.840,0.000,0.000,0.000,14.600,24.716,1.690,24.716,7.078,16.306,305.166,26.159,0.000,1.332,5.763,7.096,1.28
2007,7,3,15.330,0.000,0.000,0.000,14.100,11.206,2.970,11.206,3.361,7.211,309.407,27.345,0.000,0.634,6.025,6.659,1.55
2007,7,4,18.020,0.000,0.000,0.000,11.400,13.896,4.260,13.896,4.222,8.876,314.024,29.682,0.000,0.798,6.539,7.337,2.90
2007,7,5,9.530,0.000,0.000,0.000,10.700,5.406,2.980,5.406,1.665,3.426,314.469,27.130,0.000,0.315,5.977,6.292,1.62
2007,7,6,2.910,0.000,0.000,0.000,13.400,-1.214,2.470,0.000,0.000,0.000,311.999,22.232,0.000,0.000,4.898,4.898,1.30
2007,7,7,1.100,0.000,0.000,0.000,16.100,-3.024,3.740,0.000,0.000,0.000,308.259,18.218,0.000,0.000,4.014,4.014,1.17
2007,7,8,5.300,0.000,0.000,0.000,16.900,1.176,3.150,1.176,0.356,0.753,305.862,15.546,0.000,0.067,3.425,3.492,1.27
2007,7,9,36.850,0.000,0.000,0.000,12.500,32.726,1.350,32.726,9.836,21.033,325.545,29.975,0.000,1.857,6.604,8.461,3.80
2007,7,10,11.270,0.000,0.000,0.000,9.800,7.146,3.370,7.146,2.277,4.437,326.612,28.200,0.000,0.432,6.213,6.644,5.09
2007,7,11,7.510,0.000,0.000,0.000,10.600,3.386,2.990,3.386,1.082,2.099,325.721,24.828,0.000,0.205,5.470,5.675,3.45
2007,7,12,1.440,0.000,0.000,0.000,12.900,-2.684,3.310,0.000,0.000,0.000,322.411,20.346,0.000,0.000,4.482,4.482,2.35
2007,7,13,0.000,0.000,0.000,0.000,16.900,-4.124,4.570,0.000,0.000,0.000,317.841,16.672,0.000,0.000,3.673,3.673,1.59
2007,7,14,0.150,0.000,0.000,0.000,19.900,-3.974,4.720,0.000,0.000,0.000,313.121,13.662,0.000,0.000,3.010,3.010,1.26
2007,7,15,0.000,0.000,0.000,0.000,22.200,-4.124,5.270,0.000,0.000,0.000,307.851,11.196,0.000,0.000,2.467,2.467,1.08
2007,7,16,0.000,0.000,0.000,0.000,22.400,-4.124,5.500,0.000,0.000,0.000,302.351,9.174,0.000,0.000,2.021,2.021,0.96
2007,7,17,0.240,0.000,0.000,0.000,20.500,-3.884,4.180,0.000,0.000,0.000,298.171,7.518,0.000,0.000,1.656,1.656,0.89
2007,7,18,1.820,0.000,0.000,0.000,19.800,-2.304,2.630,0.000,0.000,0.000,295.541,6.161,0.000,0.000,1.357,1.357,0.98
2007,7,19,1.200,0.000,0.000,0.000,20.500,-2.924,3.830,0.000,0.000,0.000,291.711,5.048,0.000,0.000,1.112,1.112,2.10
2007,7,20,15.720,0.000,0.000,0.000,20.200,11.596,4.210,11.596,3.333,7.635,295.136,10.394,0.000,0.628,2.290,2.917,0.98
2007,7,21,23.300,0.000,0.000,0.000,17.800,19.176,2.880,19.176,5.573,12.553,304.809,18.804,0.000,1.050,4.143,5.193,0.98
2007,7,22,6.090,0.000,0.000,0.000,15.500,1.966,3.670,1.966,0.589,1.266,302.405,16.446,0.000,0.111,3.623,3.735,1.86
2007,7,23,14.900,0.000,0.000,0.000,18.900,10.776,4.480,10.776,3.204,6.967,304.892,19.186,0.000,0.605,4.227,4.832,1.13
2007,7,24,20.990,0.000,0.000,0.000,15.300,16.866,4.010,16.866,5.054,10.858,311.740,24.620,0.000,0.954,5.424,6.378,3.39
2007,7,25,0.240,0.000,0.000,0.000,15.800,-3.884,4.610,0.000,0.000,0.000,307.130,20.175,0.000,0.000,4.445,4.445,1.53
2007,7,26,0.000,0.000,0.000,0.000,18.300,-4.124,4.400,0.000,0.000,0.000,302.730,16.533,0.000,0.000,3.642,3.642,1.20
2007,7,27,1.080,0.000,0.000,0.000,18.300,-3.044,3.220,0.000,0.000,0.000,299.510,13.548,0.000,0.000,2.985,2.985,1.06
2007,7,28,3.090,0.000,0.000,0.000,17.500,-1.034,3.280,0.000,0.000,0.000,296.230,11.102,0.000,0.000,2.446,2.446,0.97
2007,7,29,17.930,0.000,0.000,0.000,17.000,13.806,3.730,13.806,4.026,9.021,301.521,16.490,0.000,0.759,3.633,4.392,0.93
2007,7,30,17.550,0.000,0.000,0.000,13.000,13.426,3.720,13.426,3.981,8.694,306.494,20.637,0.000,0.751,4.547,5.298,6.11
2007,7,31,0.020,0.000,0.000,0.000,13.600,-4.104,3.740,0.000,0.000,0.000,302.754,16.911,0.000,0.000,3.726,3.726,1.98
2007,8,1,0.000,0.000,0.000,0.000,15.700,-4.124,4.320,0.000,0.000,0.000,298.434,13.858,0.000,0.000,3.053,3.053,1.50
2007,8,2,9.080,0.000,0.000,0.000,15.500,4.956,2.120,4.956,1.455,3.226,299.541,14.000,0.000,0.274,3.084,3.359,1.26
2007,8,3,15.700,0.000,0.000,0.000,14.600,11.576,2.900,11.576,3.411,7.521,304.162,17.635,0.000,0.643,3.885,4.529,3.63
2007,8,4,0.000,0.000,0.000,0.000,15.900,-4.124,4.070,0.000,0.000,0.000,300.092,14.451,0.000,0.000,3.184,3.184,1.90
2007,8,5,0.000,0.000,0.000,0.000,17.500,-4.124,4.470,0.000,0.000,0.000,295.622,11.842,0.000,0.000,2.609,2.609,1.46
2007,8,6,0.140,0.000,0.000,0.000,19.200,-3.984,4.150,0.000,0.000,0.000,291.472,9.704,0.000,0.000,2.138,2.138,1.28
2007,8,7,32.160,0.000,0.000,0.000,16.800,28.036,1.650,28.036,8.052,18.467,308.289,23.086,0.000,1.516,5.086,6.602,1.36
2007,8,8,35.610,0.000,0.000,0.000,14.200,31.486,1.280,31.486,9.534,20.151,327.161,35.431,0.000,1.801,7.806,9.607,16.26
2007,8,9,15.110,0.000,0.000,0.000,11.300,10.986,1.800,10.986,3.517,6.802,332.163,34.608,0.000,0.667,7.625,8.292,18.53
2007,8,10,1.190,0.000,0.000,0.000,11.900,-2.934,1.910,0.000,0.000,0.000,330.253,28.360,0.000,0.000,6.248,6.248,5.20
2007,8,11,5.960,0.000,0.000,0.000,13.700,1.836,1.320,1.836,0.593,1.131,330.063,24.166,0.000,0.112,5.324,5.437,2.85
2007,8,12,0.320,0.000,0.000,0.000,16.200,-3.804,3.270,0.000,0.000,0.000,326.793,19.803,0.000,0.000,4.363,4.363,2.08
2007,8,13,1.020,0.000,0.000,0.000,17.200,-3.104,3.560,0.000,0.000,0.000,323.233,16.228,0.000,0.000,3.575,3.575,2.05
2007,8,14,1.060,0.000,0.000,0.000,17.600,-3.064,3.420,0.000,0.000,0.000,319.813,13.298,0.000,0.000,2.930,2.930,1.64
2007,8,15,0.000,0.000,0.000,0.000,20.900,-4.124,4.130,0.000,0.000,0.000,315.683,10.897,0.000,0.000,2.401,2.401,1.44
2007,8,16,15.380,0.000,0.000,0.000,16.300,11.256,1.880,11.256,3.485,7.112,320.915,14.758,0.000,0.659,3.251,3.911,2.63
2007,8,17,4.040,0.000,0.000,0.000,14.100,-0.084,2.240,0.000,0.000,0.000,318.675,12.093,0.000,0.000,2.664,2.664,3.98
2007,8,18,0.080,0.000,0.000,0.000,15.000,-4.044,2.290,0.000,0.000,0.000,316.385,9.910,0.000,0.000,2.183,2.183,2.29
2007,8,19,7.090,0.000,0.000,0.000,14.700,2.966,2.360,2.966,0.920,1.872,315.897,9.655,0.000,0.174,2.127,2.301,1.74
2007,8,20,18.890,0.000,0.000,0.000,12.100,14.766,1.600,14.766,4.574,9.326,323.623,15.554,0.000,0.865,3.427,4.292,1.78
2007,8,21,10.820,0.000,0.000,0.000,13.400,6.696,2.730,6.696,2.122,4.172,325.065,16.165,0.000,0.402,3.561,3.963,1.69
2007,8,22,0.520,0.000,0.000,0.000,14.200,-3.604,2.910,0.000,0.000,0.000,322.155,13.246,0.000,0.000,2.918,2.918,1.50
2007,8,23,3.970,0.000,0.000,0.000,15.700,-0.154,3.020,0.000,0.000,0.000,319.135,10.855,0.000,0.000,2.391,2.391,1.33
2007,8,24,0.330,0.000,0.000,0.000,16.500,-3.794,3.270,0.000,0.000,0.000,315.865,8.895,0.000,0.000,1.960,1.960,1.21
2007,8,25,0.320,0.000,0.000,0.000,17.500,-3.804,3.070,0.000,0.000,0.000,312.795,7.289,0.000,0.000,1.606,1.606,1.12
2007,8,26,0.000,0.000,0.000,0.000,18.100,-4.124,3.410,0.000,0.000,0.000,309.385,5.973,0.000,0.000,1.316,1.316,1.03
2007,8,27,0.400,0.000,0.000,0.000,18.400,-3.724,3.040,0.000,0.000,0.000,306.345,4.895,0.000,0.000,1.078,1.078,0.99
2007,8,28,12.700,0.000,0.000,0.000,17.100,8.576,2.510,8.576,2.581,5.507,309.342,8.524,0.000,0.487,1.878,2.365,1.18
2007,8,29,31.000,0.000,0.000,0.000,15.400,26.876,1.700,26.876,8.164,17.170,324.812,21.055,0.000,1.542,4.639,6.181,5.79
2007,8,30,16.360,0.000,0.000,0.000,13.300,12.236,1.260,12.236,3.891,7.608,331.160,23.488,0.000,0.737,5.175,5.912,8.82
2007,8,31,0.620,0.000,0.000,0.000,13.300,-3.504,2.270,0.000,0.000,0.000,328.890,19.247,0.000,0.000,4.241,4.241,4.97
2007,9,1,4.100,0.000,0.000,0.000,13.400,-0.024,2.300,0.000,0.000,0.000,326.590,15.772,0.000,0.000,3.475,3.475,2.99
2007,9,2,0.040,0.000,0.000,0.000,13.700,-4.084,2.570,0.000,0.000,0.000,324.020,12.925,0.000,0.000,2.848,2.848,2.35
2007,9,3,28.460,0.000,0.000,0.000,12.800,24.336,2.030,24.336,7.721,15.152,337.142,23.008,0.000,1.463,5.069,6.532,2.65
2007,9,4,17.450,0.000,0.000,0.000,8.000,13.326,2.210,13.326,4.388,8.105,343.037,25.496,0.000,0.834,5.617,6.451,20.35
2007,9,5,13.880,0.000,0.000,0.000,6.600,9.756,1.720,9.756,3.264,5.871,347.187,25.703,0.000,0.621,5.663,6.284,14.74
2007,9,6,3.430,0.000,0.000,0.000,8.600,-0.694,1.790,0.000,0.000,0.000,345.397,21.063,0.000,0.000,4.641,4.641,8.09
2007,9,7,2.200,0.000,0.000,0.000,10.700,-1.924,1.620,0.000,0.000,0.000,343.777,17.260,0.000,0.000,3.803,3.803,4.34
2007,9,8,0.430,0.000,0.000,0.000,12.200,-3.694,1.760,0.000,0.000,0.000,342.017,14.144,0.000,0.000,3.116,3.116,3.03
2007,9,9,1.540,0.000,0.000,0.000,12.500,-2.584,2.030,0.000,0.000,0.000,339.987,11.590,0.000,0.000,2.554,2.554,2.32
2007,9,10,3.020,0.000,0.000,0.000,12.500,-1.104,2.510,0.000,0.000,0.000,337.477,9.498,0.000,0.000,2.093,2.093,1.91
2007,9,11,6.310,0.000,0.000,0.000,10.400,2.186,2.230,2.186,0.720,1.329,336.576,8.872,0.000,0.137,1.955,2.092,1.73
2007,9,12,0.000,0.000,0.000,0.000,11.400,-4.124,2.410,0.000,0.000,0.000,334.166,7.270,0.000,0.000,1.602,1.602,1.43
2007,9,13,0.000,0.000,0.000,0.000,11.900,-4.124,2.400,0.000,0.000,0.000,331.766,5.958,0.000,0.000,1.313,1.313,1.30
2007,9,14,1.440,0.000,0.000,0.000,13.700,-2.684,2.140,0.000,0.000,0.000,329.626,4.882,0.000,0.000,1.076,1.076,1.21
2007,9,15,1.150,0.000,0.000,0.000,14.200,-2.974,2.170,0.000,0.000,0.000,327.456,4.001,0.000,0.000,0.881,0.881,1.14
2007,9,16,0.000,0.000,0.000,0.000,14.800,-4.124,2.400,0.000,0.000,0.000,325.056,3.278,0.000,0.000,0.722,0.722,1.10
2007,9,17,0.580,0.000,0.000,0.000,16.200,-3.544,2.390,0.000,0.000,0.000,322.666,2.686,0.000,0.000,0.592,0.592,1.07
2007,9,18,31.320,0.000,0.000,0.000,9.800,27.196,1.360,27.196,8.594,16.974,338.280,16.111,0.000,1.628,3.549,5.177,3.60
2007,9,19,0.470,0.000,0.000,0.000,8.600,-3.654,1.710,0.000,0.000,0.000,336.570,13.202,0.000,0.000,2.909,2.909,3.39
2007,9,20,0.000,0.000,0.000,0.000,9.700,-4.124,2.080,0.000,0.000,0.000,334.490,10.819,0.000,0.000,2.384,2.384,1.95
2007,9,21,0.000,0.000,0.000,0.000,11.700,-4.124,2.500,0.000,0.000,0.000,331.990,8.865,0.000,0.000,1.953,1.953,1.55
2007,9,22,0.000,0.000,0.000,0.000,13.600,-4.124,2.520,0.000,0.000,0.000,329.470,7.265,0.000,0.000,1.601,1.601,1.37
2007,9,23,0.080,0.000,0.000,0.000,13.900,-4.044,2.150,0.000,0.000,0.000,327.320,5.953,0.000,0.000,1.312,1.312,1.25
2007,9,24,0.130,0.000,0.000,0.000,14.600,-3.994,2.360,0.000,0.000,0.000,324.960,4.878,0.000,0.000,1.075,1.075,1.19
2007,9,25,15.730,0.000,0.000,0.000,9.400,11.606,1.500,11.606,3.692,7.214,330.674,9.909,0.000,0.700,2.183,2.883,5.69
2007,9,26,13.700,0.000,0.000,0.000,6.600,9.576,1.190,9.576,3.096,5.892,335.376,12.949,0.000,0.587,2.853,3.440,5.69
2007,9,27,3.520,0.000,0.000,0.000,7.100,-0.604,1.320,0.000,0.000,0.000,334.056,10.611,0.000,0.000,2.338,2.338,5.78
2007,9,28,12.920,0.000,0.000,0.000,7.700,8.796,1.330,8.796,2.871,5.380,338.106,13.104,0.000,0.545,2.887,3.432,5.63
2007,9,29,0.950,0.000,0.000,0.000,9.900,-3.174,1.960,0.000,0.000,0.000,336.146,10.738,0.000,0.000,2.366,2.366,3.30
2007,9,30,0.000,0.000,0.000,0.000,11.100,-4.124,0.990,0.000,0.000,0.000,335.156,8.799,0.000,0.000,1.939,1.939,2.16
2007,10,1,0.000,0.000,0.000,0.000,12.800,-4.124,1.920,0.000,0.000,0.000,333.236,7.211,0.000,0.000,1.589,1.589,1.68
2007,10,2,0.010,0.000,0.000,0.000,13.700,-4.114,1.780,0.000,0.000,0.000,331.456,5.909,0.000,0.000,1.302,1.302,1.42
2007,10,3,1.440,0.000,0.000,0.000,15.500,-2.684,2.070,0.000,0.000,0.000,329.386,4.842,0.000,0.000,1.067,1.067,1.27
2007,10,4,6.850,0.000,0.000,0.000,14.500,2.726,1.070,2.726,0.878,1.681,329.997,5.345,0.000,0.167,1.178,1.344,1.17
2007,10,5,0.240,0.000,0.000,0.000,14.800,-3.884,1.630,0.000,0.000,0.000,328.367,4.380,0.000,0.000,0.965,0.965,1.12
2007,10,6,1.650,0.000,0.000,0.000,12.300,-2.474,0.810,0.000,0.000,0.000,327.557,3.590,0.000,0.000,0.791,0.791,1.02
2007,10,7,0.040,0.000,0.000,0.000,11.100,-4.084,1.110,0.000,0.000,0.000,326.447,2.941,0.000,0.000,0.648,0.648,0.94
2007,10,8,0.020,0.000,0.000,0.000,10.300,-4.104,1.510,0.000,0.000,0.000,324.937,2.410,0.000,0.000,0.531,0.531,0.88
2007,10,9,0.220,0.000,0.000,0.000,10.600,-3.904,1.000,0.000,0.000,0.000,323.937,1.975,0.000,0.000,0.435,0.435,0.84
2007,10,10,0.080,0.000,0.000,0.000,9.500,-4.044,1.170,0.000,0.000,0.000,322.767,1.619,0.000,0.000,0.357,0.357,0.80
2007,10,11,0.090,0.000,0.000,0.000,8.200,-4.034,0.680,0.000,0.000,0.000,322.087,1.326,0.000,0.000,0.292,0.292,0.77
2007,10,12,0.080,0.000,0.000,0.000,8.700,-4.044,1.190,0.000,0.000,0.000,320.897,1.087,0.000,0.000,0.239,0.239,0.75
2007,10,13,0.100,0.000,0.000,0.000,9.100,-4.024,1.010,0.000,0.000,0.000,319.887,0.891,0.000,0.000,0.196,0.196,0.72
2007,10,14,0.000,0.000,0.000,0.000,8.200,-4.124,1.290,0.000,0.000,0.000,318.597,0.730,0.000,0.000,0.161,0.161,0.69
2007,10,15,0.000,0.000,0.000,0.000,9.300,-4.124,1.490,0.000,0.000,0.000,317.107,0.598,0.000,0.000,0.132,0.132,0.67
2007,10,16,0.000,0.000,0.000,0.000,9.700,-4.124,1.320,0.000,0.000,0.000,315.787,0.490,0.000,0.000,0.108,0.108,0.66
2007,10,17,2.350,0.000,0.000,0.000,10.600,-1.774,1.330,0.000,0.000,0.000,314.457,0.402,0.000,0.000,0.088,0.088,0.64
2007,10,18,16.150,0.000,0.000,0.000,6.700,12.026,1.350,12.026,3.710,7.615,320.721,6.569,0.000,0.702,1.447,2.149,0.92
2007,10,19,4.670,0.000,0.000,0.000,3.100,0.546,1.160,0.546,0.172,0.342,319.903,5.663,0.000,0.032,1.248,1.280,1.28
2007,10,20,1.840,0.000,0.000,0.000,1.200,-2.284,1.070,0.000,0.000,0.000,318.833,4.641,0.000,0.000,1.022,1.022,1.31
2007,10,21,2.070,0.000,0.000,0.000,1.100,-2.054,0.650,0.000,0.000,0.000,318.183,3.803,0.000,0.000,0.838,0.838,0.96
2007,10,22,0.220,0.000,0.000,0.000,0.600,-3.904,0.820,0.000,0.000,0.000,317.363,3.116,0.000,0.000,0.687,0.687,0.87
2007,10,23,0.200,0.000,0.000,0.000,1.100,-3.924,0.420,0.000,0.000,0.000,316.943,2.554,0.000,0.000,0.563,0.563,0.80
2007,10,24,0.160,0.000,0.000,0.000,2.900,-3.964,0.640,0.000,0.000,0.000,316.303,2.093,0.000,0.000,0.461,0.461,0.78
2007,10,25,0.000,0.000,0.000,0.000,4.600,-4.124,0.710,0.000,0.000,0.000,315.593,1.715,0.000,0.000,0.378,0.378,0.76
2007,10,26,0.010,0.000,0.000,0.000,5.200,-4.114,0.430,0.000,0.000,0.000,315.163,1.405,0.000,0.000,0.310,0.310,0.74
2007,10,27,0.000,0.000,0.000,0.000,5.800,-4.124,0.670,0.000,0.000,0.000,314.493,1.152,0.000,0.000,0.254,0.254,0.73
2007,10,28,0.010,0.000,0.000,0.000,5.700,-4.114,0.800,0.000,0.000,0.000,313.693,0.944,0.000,0.000,0.208,0.208,0.69
2007,10,29,0.020,0.000,0.000,0.000,6.400,-4.104,0.870,0.000,0.000,0.000,312.823,0.773,0.000,0.000,0.170,0.170,0.66
2007,10,30,9.630,0.000,0.000,0.000,6.200,5.506,0.590,5.506,1.690,3.496,315.730,3.499,0.000,0.320,0.771,1.090,0.83
2007,10,31,0.360,0.000,0.000,0.000,4.900,-3.764,0.640,0.000,0.000,0.000,315.090,2.867,0.000,0.000,0.632,0.632,1.41
2007,11,1,0.000,0.000,0.000,0.000,4.300,-4.124,0.700,0.000,0.000,0.000,314.390,2.349,0.000,0.000,0.518,0.518,0.96
2007,11,2,0.000,0.000,0.000,0.000,4.800,-4.124,0.690,0.000,0.000,0.000,313.700,1.925,0.000,0.000,0.424,0.424,0.79
2007,11,3,0.170,0.000,0.000,0.000,5.900,-3.954,0.600,0.000,0.000,0.000,313.100,1.578,0.000,0.000,0.348,0.348,0.70
2007,11,4,1.890,0.000,0.000,0.000,6.300,-2.234,0.370,0.000,0.000,0.000,312.730,1.293,0.000,0.000,0.285,0.285,0.69
2007,11,5,0.000,0.000,0.000,0.000,4.300,-4.124,0.640,0.000,0.000,0.000,312.090,1.059,0.000,0.000,0.233,0.233,0.65
2007,11,6,10.800,0.000,0.000,0.000,2.500,6.676,0.550,6.676,2.045,4.245,315.784,4.346,0.000,0.387,0.958,1.344,0.69
2007,11,7,6.280,0.000,0.000,0.000,2.500,2.156,0.540,2.156,0.668,1.362,316.606,4.678,0.000,0.126,1.031,1.157,0.72
2007,11,8,4.560,0.000,0.000,0.000,4.600,0.436,0.460,0.436,0.135,0.275,316.421,4.059,0.000,0.026,0.894,0.920,1.01
2007,11,9,19.720,0.000,0.000,0.000,1.100,15.596,0.650,15.596,4.839,9.841,325.612,11.390,0.000,0.916,2.510,3.425,0.96
2007,11,10,30.860,0.000,0.000,0.000,0.000,26.736,0.170,26.736,8.521,16.600,342.042,22.937,0.000,1.615,5.053,6.668,0.92
2007,11,11,24.780,0.000,0.000,0.000,2.900,20.656,0.000,20.656,6.893,12.452,354.494,29.000,0.000,1.311,6.389,7.700,1.06
2007,11,12,7.650,0.000,0.000,0.000,-1.000,3.526,0.150,3.526,1.216,2.078,356.422,25.467,0.000,0.232,5.611,5.843,1.61
2007,11,13,0.000,2.720,2.470,0.000,-2.134,-4.124,0.000,0.000,0.000,0.000,356.422,20.869,0.000,0.000,4.598,4.598,1.20
2007,11,14,22.790,0.000,2.370,0.000,-1.983,18.666,0.000,18.666,6.472,10.959,367.381,26.082,0.000,1.234,5.746,6.981,2.72
2007,11,15,0.000,4.510,6.740,0.000,-3.125,-4.124,0.000,0.000,0.000,0.000,367.381,21.373,0.000,0.000,4.709,4.709,2.41
2007,11,16,0.000,0.020,6.590,0.000,-5.110,-4.124,0.000,0.000,0.000,0.000,367.381,17.514,0.000,0.000,3.859,3.859,1.52
2007,11,17,0.000,0.000,6.480,0.000,-7.101,-4.124,0.000,0.000,0.000,0.000,367.381,14.352,0.000,0.000,3.162,3.162,1.19
2007,11,18,0.000,0.000,6.370,0.000,-8.598,-4.124,0.000,0.000,0.000,0.000,367.381,11.761,0.000,0.000,2.591,2.591,1.03
2007,11,19,0.000,0.000,6.270,0.000,-7.964,-4.124,0.000,0.000,0.000,0.000,367.381,9.638,0.000,0.000,2.123,2.123,0.93
2007,11,20,0.000,0.000,6.120,0.000,-5.803,-4.124,0.000,0.000,0.000,0.000,367.381,7.898,0.000,0.000,1.740,1.740,0.90
2007,11,21,0.290,0.000,4.078,1.972,-2.399,-1.862,0.000,0.000,0.000,0.000,367.381,6.472,0.000,0.000,1.426,1.426,1.90
2007,11,22,0.040,0.000,0.000,7.197,3.500,3.113,0.000,3.113,1.110,1.791,369.172,6.771,0.000,0.212,1.492,1.704,2.90
2007,11,23,4.260,0.000,0.000,0.000,4.200,0.136,0.000,0.136,0.049,0.078,369.250,5.612,0.000,0.009,1.236,1.246,2.39
2007,11,24,8.080,0.000,0.000,0.000,2.800,3.956,0.000,3.956,1.417,2.267,371.517,6.457,0.000,0.271,1.423,1.694,2.40
2007,11,25,4.580,0.000,0.000,0.000,1.800,0.456,0.000,0.456,0.164,0.260,371.777,5.505,0.000,0.031,1.213,1.244,1.83
2007,11,26,6.750,0.000,0.000,0.000,-0.100,2.626,0.090,2.626,0.947,1.498,373.185,5.738,0.000,0.181,1.264,1.445,1.44
2007,11,27,0.810,0.000,0.000,0.000,-1.000,-3.314,0.140,0.000,0.000,0.000,373.045,4.702,0.000,0.000,1.036,1.036,1.20
2007,11,28,0.000,0.000,0.000,0.000,-2.200,-4.124,0.110,0.000,0.000,0.000,372.935,3.853,0.000,0.000,0.849,0.849,1.03
2007,11,29,0.000,0.000,0.000,0.000,-1.400,-4.124,0.100,0.000,0.000,0.000,372.835,3.158,0.000,0.000,0.696,0.696,0.95
2007,11,30,1.990,0.000,0.000,0.000,-0.400,-2.134,0.020,0.000,0.000,0.000,372.815,2.588,0.000,0.000,0.570,0.570,0.92
2007,12,1,1.230,0.000,0.000,0.000,2.000,-2.894,0.000,0.000,0.000,0.000,372.815,2.120,0.000,0.000,0.467,0.467,0.90
2007,12,2,2.720,0.000,0.000,0.000,3.100,-1.404,0.050,0.000,0.000,0.000,372.765,1.738,0.000,0.000,0.383,0.383,0.88
2007,12,3,13.290,0.000,0.000,0.000,2.300,9.166,0.050,9.166,3.313,5.219,377.934,5.700,0.000,0.634,1.256,1.890,2.19
2007,12,4,13.310,0.000,0.000,0.000,0.500,9.186,0.000,9.186,3.363,5.179,383.113,8.915,0.000,0.644,1.964,2.608,1.73
2007,12,5,0.460,0.000,0.000,0.000,2.300,-3.664,0.030,0.000,0.000,0.000,383.083,7.306,0.000,0.000,1.610,1.610,1.48
2007,12,6,5.390,0.000,0.000,0.000,3.400,1.266,0.000,1.266,0.469,0.707,383.790,6.566,0.000,0.090,1.447,1.537,1.36
2007,12,7,17.770,0.000,0.000,0.000,4.100,13.646,0.000,13.646,5.067,7.607,391.397,11.614,0.000,0.972,2.559,3.530,6.67
2007,12,8,8.580,0.000,0.000,0.000,0.600,4.456,0.050,4.456,1.685,2.447,393.794,11.523,0.000,0.324,2.539,2.862,4.61
2007,12,9,5.090,0.000,0.000,0.000,1.200,0.966,0.270,0.966,0.367,0.528,394.052,9.875,0.000,0.071,2.176,2.246,4.61
2007,12,10,13.140,0.000,0.000,0.000,0.400,9.016,0.080,9.016,3.430,4.926,398.898,12.129,0.000,0.659,2.672,3.331,3.46
2007,12,11,27.480,0.000,0.000,0.000,0.200,23.356,0.000,23.356,8.987,12.640,411.539,20.297,0.000,1.728,4.472,6.200,7.97
2007,12,12,7.200,0.000,0.000,0.000,-0.100,3.076,0.050,3.076,1.218,1.623,413.112,17.963,0.000,0.235,3.958,4.192,7.70
2007,12,13,0.270,0.000,0.000,0.000,-0.400,-3.854,0.160,0.000,0.000,0.000,412.952,14.720,0.000,0.000,3.243,3.243,4.27
2007,12,14,0.080,0.000,0.000,0.000,-2.700,-4.044,0.130,0.000,0.000,0.000,412.822,12.062,0.000,0.000,2.658,2.658,2.80
2007,12,15,0.000,0.060,0.000,0.000,-5.800,-4.124,0.040,0.000,0.000,0.000,412.782,9.885,0.000,0.000,2.178,2.178,2.13
2007,12,16,0.000,0.000,0.000,0.000,-6.500,-4.124,0.040,0.000,0.000,0.000,412.742,8.100,0.000,0.000,1.785,1.785,1.68
2007,12,17,0.000,0.000,0.000,0.000,-8.100,-4.124,0.050,0.000,0.000,0.000,412.692,6.638,0.000,0.000,1.462,1.462,1.41
2007,12,18,0.000,0.000,0.000,0.000,-9.400,-4.124,0.030,0.000,0.000,0.000,412.662,5.439,0.000,0.000,1.198,1.198,1.23
2007,12,19,0.000,0.000,0.000,0.000,-10.300,-4.124,0.020,0.000,0.000,0.000,412.642,4.457,0.000,0.000,0.982,0.982,1.07
2007,12,20,0.000,0.000,0.000,0.000,-10.400,-4.124,0.030,0.000,0.000,0.000,412.612,3.653,0.000,0.000,0.805,0.805,0.99
2007,12,21,0.000,0.000,0.000,0.000,-8.800,-4.124,0.030,0.000,0.000,0.000,412.582,2.993,0.000,0.000,0.659,0.659,0.93
